instance_id,displayed_text,label,label_id
1455,"Ich wette, alle, die eine Ukraineflagge 🇺🇦 in ihrem Profil stehen haben, werden plötzlich ganz still, wenn ihnen bewusst wird, dass sie von der deutschen Regierung als Nächstes in den Krieg geworfen werden wie die Bauernopfer auf dem Schachbrett ♟️",negative,0
1078,"Ah Völkermord und Kriegsverbrechen wird jetzt ""Vorfall"" genannt. Interessant.
Jeder der diesen Wahnsinn unterstützt hat Blut an seinen Händen.
Stoppt diesen wahnsinnigen Völkermord.
Es geht um Völkermord und Vertreibung, um ihre Siedlungsprojekte fortzusetzen.
Dieser Anschlag war inszeniert, um dort einzumaschieren.
1200 eigene Leute opfern, um zehntausende Palästinenser zu töten.
Diese Welt ist krank und die ""Gutmenschen"" sowieso",negative,0
306,"Wann hören diese Schweinereien endlich auf!
Uns Bürgern werden jeden Tag mehrmals die Hörner aufgesetzt und KEINER wehrt sich!!

Die #Baerbock hatte übrigens mal versprochen, möglichst viel Linie zu fliegen 🤢🤮😡",negative,0
761,"Alles für die Umwelt 😡😡
20 Vogelarten wurden auf Wunsch des Habeckschen Wirtschaftsministeriums aus dem Katalog der beim Bau von Windrädern zu prüfenden Tierarten gestrichen.
Ihr Vorkommen hat bei der Genehmigung von Windkraftanlagen keinerlei Bedeutung mehr! 😡😡😡
Soviel zum Klimaschutz 🤮🤮",negative,0
211,REMINDER: In nicht einmal 7646 Tagen muss Deutschland dem Gesetz nach #klimaneutralität erreichen. Es ist an der Zeit #Klimaschutz endlich umzusetzen,neutral,1
1002,"Demonstrieren die Demonstranten eigentlich gegen das Vorhandensein einer bestimmten demokratisch gewählten Partei, oder demonstrieren sie gegen jegliche Art des Radikalismus?
Wissen die Demonstranten das überhaupt, oder wollten sie nur mal an die ""frische Luft"" kommen?",negative,0
896,"Diese naive Vorstellung, Ukraine kann Russland besiegen. Nur Gespräche und Verhandlungen können langfristig Vorteile und Frieden für die Ukraine bringen.",negative,0
1298,"Ich fordere, dass diese Demonstration zuerst einmal auf alles verzichten, was die Umwelt belastet. Die sollten bei sich selbst anfangen, anstatt Forderungen zu stellen",negative,0
938,Für jeder Besatzung gibt es wieder stand und echter Kämpfer die niemals aufgeben . Was erwartet man von Menschen die unterdrückt werden und alles von den weggenommen wird ?,positive,2
878,"Was man den Menschen in Gaza antut, ist unfassbar und unmenschlich.",negative,0
30,Reicht doch langsam mit Ukraine,negative,0
860,Die AFD ist für niemanden wählbar,negative,0
144,"Was?? Die USA ist Profiteur an Kriegen auf der ganzen Welt? Bin schockiert, hör ich zum ersten Mal.",negative,0
1460,Ich verstehe nicht warum man sich weigert diesen Taurus zu schicken. Das Teil ist doch besser in der Ukraine aufgehoben als in Deutschland.,positive,2
1242,Und unsere Schwurbler schiebens wieder auf die Impfung... nix neues. Irgendwie hat die Platte einen Sprung. 🤔,negative,0
1020,Alexej #Nawalny hat seinen Kampf für Demokratie und Freiheit mit dem Leben bezahlt. Nach seinem Tod tragen mutige Russinnen und Russen sein Vermächtnis weiter: Viele von ihnen waren heute bei der Beerdigung und sind damit ein großes Risiko eingegangen - für die Freiheit.,positive,2
1167,"Sendet Diplomaten, keine Waffen! Mit Waffen erreicht man keinen Frieden.",positive,2
946,"So entstehen Weltkriege.

Die Ukraine ist weder EU-, noch NATO-Mitglied, also kein Bündnispartner.",negative,0
1344,Wenn jemand bei mir einbricht setz ich mich auch ersma mit ihm hin und überlege was er mitnehmen darf oder wie?😂,negative,0
1136,"Massaker. Die video bestätigen es, der IDF schießt auf Menschen die zu den Lebensmittel lieferungen laufen. Tagtäglich passiert dieses Morden und die Welt schaut zu.",negative,0
557,"Erst krankspritzen, dann mit den neuen Krankheiten Geld verdienen? 
Long-Covid-Forschung als Akzeptanzbereiter dieses perversen Marktes?",negative,0
119,Euch ist schon klar dass ihr hier mit eurer israelischen Propaganda den Holocaust 2.0 verherrlicht?! Wo haben die bitte versucht zivile Opfer zu vermeiden?! Über 10.000 Tote Palästinenser!!! Davon mehr als die Hälfte KINDER und FRAUEN! Wen wollt ihr bitte verarschen!?,negative,0
674,Alles Geldmacherei von der Politik.,negative,0
779,"Die Freien Wähler hatten auch als Mehrheit für die Einführung der Corona Impfpflicht abgestimmt, obwohl sie noch kurz zuvor dagegen waren. Kubicki Syndrom.",negative,0
815,"Anstatt man einfach alles daran setzt den Krieg ohne weitere Waffengewalt zu stoppen. Das sollte der Diskurs sein, im Kommentarbereich, im Bundestag, und International.
Die Ukraine wird das nicht aus eigener Kraft gewinnen auch nicht mit westlichen Waffen",neutral,1
862,Rechtsextreme sollten 2024 für keinen wählbar sein,negative,0
417,"In meinem Bekanntenkreis (und der ist groß) machen sich die Allermeisten wegen der #Umwelt und dem #Klima ernsthafte Gedanken.
Genau so vielen gehen allerdings die #Gruenen gerade furchtbar auf den Senkel.

Ich finde das nicht paradox, sondern total nachvollziehbar.",positive,2
648,"Grundproblem von ""Verhandlungen"" mit #Russland bleibt, dass es keine Grundlage gemeinsamer Wirklichkeit gibt. Die ""Spezialoperation"" basiert auf einer Lüge, die von #Putin zu einer Art Dogma erklärt wurde. Dieses wird nach Innen und Außen mit aller Gewalt verteidigt",negative,0
745,"Kein antisemitisches Schild. Israelkritik ist nicht Antisemitismus, sondern Kritik an Israel.",negative,0
1079,"Auf hungernde Menschen zu schießen um Chaos auszulösen , ist ein weiteres Indiz dafür dass die IDF  nur auf Zivilisten zielt .",negative,0
40,Wieder mal nur Abzocke,negative,0
661,"Große Boulevard-„Zeitung“ fragt heute:
„Wo kommt der verdammte Regen her?“. 

Die Antwort lautet: das ist Physik und die #Klimakrise, die ihr leugnet und deren Abwehr ihr durch FakeNews und Diskreditierung von Wissenschaft und Umweltpolitik seit Jahren mutwillig verzögert. #Klima",negative,0
920,Die Bundesregierung pflegte für lange Zeit eine gute Beziehung zu dem Regime der Rassentrennung in Südafrika. Im Gaza-Krieg sollen die grauenhafte Traditionen weitergeführt werden.,negative,0
1098,"Taurus-Leaks: Der Skandal besteht darin, dass deutsche Offiziere mit deutschen Waffen einen Angriff gegen Russland bis ins Detail planen. Ist das nicht strafbar? Die deutschen Medien lenken ab und behaupten, Scholz habe gelogen, als er sein Taurus-Veto einlegte.  Völlig verrückt.",negative,0
839,"Schon faszinierend: die Forscher verbringen vermutlich >10 Jahre mit nichts anderem als diesem Thema und einige hier meinen, sie wissen es vom heimischen Sofa aus besser.
Sobald es daran wäre, die eigenen Verhaltensweisen zu überdenken bzw. Liebgewonnenes bedroht sieht, wird sofort auf Angriff geschalten: Leugnen, verunglimpfen, abstreiten. Alles für das eigene Wohl ✌🏼",negative,0
1163,"Fordern, fordern und noch mehr fordern.
Letztlich scheinen die, die vor 2 Jahren sagten Ukraine könne militärisch nicht gegen Russland bestehen, recht zu behalten.
Ja es ist eine Katastrophe für Ukraine.
Eine frühzeitige Kapitulation hätte Zehntausende Tote und Hunderttausende verletzte verhindern können.
Wie lange soll das noch weitergehen?
Russland wird sich definitiv nicht zurückziehen. So bitter das auch ist.
",negative,0
651,"Ich kenne keinen Staat, der Menschen, die unter seiner Herrschaft leben so unmenschlich behandelt wie #Israel. Sorry. Es gibt viel Unrecht, aber in diesem Jahrtausend nicht ein solches bewusstes, staatlich durchgeführtes unmenschliche Agieren mit solchen Verbrechen gegen die Menschlichkeit, wie wir sie in dem Gebiet sehen, das von Israel beherrscht wird.",negative,0
95,"#Kriegstreiber, #Hetzer und #Rüstungslobbyist #Masala lehnt bei #Maischberger Verhandlungen im #NATO #Stellvertreterkrieg in der #Ukraine gegen #Russland ab und sagt, wir müssten uns an #Krieg gewöhnen. Die #Militarisierung in den Öffentlich Rechtlichen weitet sich aus.",negative,0
1277,"An ALLE, die sich hier ach so heftig für den Umweltschutz stark machen: schon mal überlegt, wie sehr Mutter Erde ausgebeutet wurde, um Euer Handy, Laptop oder sonstiges Elektrozeug herzustellen? Wieviele Kinder dafür arbeiten mussten? Wieviele km das um die Welt geflogen wurde? Mein Rat: Ball flach halten!",negative,0
168,"Einigen wir uns darauf das wir noch mehr Steuern auf Steuern bezahlen und zu Hause in Embryo Stellung hoffen und Beten, dass wir unsere Klimaziele der gesamten Welt schaffen.🤡",negative,0
744,Warum nennt ihr das Antisemitismus wenn man gegen einen Krieg demonstriert ?,negative,0
333,Eine verschwindend geringe Zahl. Impfungen sind eine großartige Errungenschaft der Wissenschaft. Gemeinsam müssen wir uns Schwurbelei entgegenstellen und faktenbasierten Diskurs führen - insbesondere beim Thema Gesundheit.,positive,2
636,Menschen die sich durch die #Impfung geschützt und von #Russland bedroht fühlen...was ist mit denen bloß passiert?,neutral,1
1168,Verhandlungen und der unvermeidliche Verzicht auf verlorene Gebiete würden Leben retten.,positive,2
1282,"Wir Alten sollten weniger darüber meckern oder ablästern, wir Alten sollten mehr auf die Jungen hören, zuhören und für die Jungen handeln",positive,2
1175,Wer schützt uns vor Umweltschützer?,negative,0
632,"Gegen rechts, grundsätzlich. Wie geht es weiter, Linksextremisten, Antisemiten, Antifa,die Grünen, die Roten unzählige NGOs, Medien werden über ihre eigene Ideologie, verlogene Doppelmoral, Lügen, Manipulation stolpern. Die Revolution frisst gerade ihre Kinder.",negative,0
180,"Als wäre unsere bekundete „bedingungslose Solidarität“ nicht schlimm genug, liefern wir jetzt auch noch Munition mit denen weitere Tausende Zivilisten sterben!
Ich schäme mich immer mehr für meine eigene Heimat und kann nicht in Worte fassen, was ich empfinde!
All das, geschieht NIEMALS IN MEINEM NAMEN!",negative,0
357,"Und was machen wir mit dem Fett das der Vollmilch entnommen wird? 
Welche Klimakrise? Die in ihrem Hirn?",negative,0
640,"Die #Gegenveranstaltung zur #Sicherheitskonferenz findet in #Russland unter dem Motto ""für die #Freiheit der #Nationen"" statt. Vertreter aus über 50 Nationen nehmen Teil. Thema ist, den westlichen #Imperialismus und #Kolonialismus zurückzudrängen.
https://conventions.er.ru",neutral,1
1464,"Eine Aufarbeitung wird es erst dann geben, wenn Täter wie Lauterbach vor Gericht kommen.",negative,0
755,"Der Typ ist geisteskrank und eine Bedrohung für die Menschheit.
",negative,0
1276,"Vor allem meine Generation und auch ich haben diese Welt, so wie sie jetzt ist auf dem Gewissen. Es tut mir so Leid! Ich bewundere euch!",positive,2
1132,"Nur unsere Regierung hat mal wieder nicht den Schneid, kritisch auf Israel einzuwirken.
Es ist langsam lächerlich, dass wir uns so zurückhalten. Ein Armutszeugnis!",negative,0
1423,"Erschreckend, dass so viele Menschen auf Islamistische Propaganda reinfällt. Armes Deutschland",negative,0
176,"Ich schäme mich, dass durch deutsche Munition unschuldige Menschen sterben.",negative,0
370,"Alle regen sich drüber auf, würden aber in der selben Situation, in der sich die Ukraine befindet, genau so froh über Waffenlieferungen sein.",positive,2
1407,"Jeder normaldenkende weiß schon längst, dass die #Propaganda gegen die 
@AfD
 nur ein Kampf gegen den Machtverlust vor dem eigenen Volk ist. #nurnochafd",positive,2
693,Deutschland geht unter und anstatt das verhindern zu wollen geht man lieber gegen rechts auf die Straße. Sorry aber so verblendet muss man erstmal sein.,negative,0
1160,"Eine Besprechung über konkrete militärische Alternativen für einen Angriff auf die Krim- Brücke mit Taurus durch hochrangige deutsche Bundeswehrangehörige, das ist die Brisanz, nicht das Abhören allein. Ein Angriff auf ein Land, mit dem wir nicht im Krieg sind.
Aber was kann man von Grünen- Politikern schon erwarten.
Die Brücke ist übrigens zivile Infrastruktur. Dort fahren PKW und auch Züge .
Taurus darf nicht geliefert werden, das ist jetzt eindeutig, ergibt sich aus dem Gesagten, aus allen erwogenen Alternativen, das ist eine Kriegsbeteiligung.",negative,0
1266,"Wenn 20.000 Querdenker wirklich glauben das wir im Faschismus oder in einer Diktatur leben (wie die behaupten) - würde es keine 20.000 Querdenker mehr geben. Gruss von Kim aus Pjöngjang
Ich verstehe die Leute echt nichtmehr....",negative,0
470,Während Linke das Land runterwirtschaften - kann man sich nicht ausdenken.,negative,0
1247,"Mich hat diese ganze Masken- ""Kacke"" nur noch genervt. Ich hab mich trotzdem mit Leuten getroffen und nicht einmal die Hände desinfiziert.
Und ich hab es bis jetzt nicht bekommen, daran sieht man doch dass diese ganzen Maßnahmen für den ""Hintern"" waren 😂.",negative,0
792,"Mit Waffenlieferungen ist der Krieg sicher nicht schnell zu beenden. Da wird nur weitergekämpft bis der Ukraine die Soldaten noch weiter ausgehen. Dann haben wir zwar Putin ein wenig auf Kosten der Ukraine geschwächt, die Ostukraine ist trotzdem weg. Dieser Krieg ist der Preis für unsere jahrzehntelange falsche Abrüstungspolitik. Mit einer funktionsfähigen Bundeswehr hätte die Abschreckung Putins funktioniert oder wir hätten entschlossener helfen können.",negative,0
1075,"Ich möchte keinen Krieg mit Russland. 🕊️

#Weltkrieg",positive,2
1035,Nach 30.000 Toten kommt der alte Mann zu der Realisation dass Kinderleben auf dem Spiel stehen. PR Move für die Wahlen. Unerträglich,negative,0
490,"Warum lernt man sowas nicht bei uns in der Schule, viel schlimmer. Muss man erst 30 Jahre warten. Das ist ein Armutszeugnis in unserem Land!",negative,0
1235,3 Jahre und viele unnötige Impftote und Impfschäden zu spät! #SchwereSchuld #ploetzlichundunerwartet,negative,0
367,Wer wohnt in der Ananas ganz tief im Meer? Wegen der Emissionen bald niemand mehr.,negative,0
1309,"Die grösste Gefahr für Europa sind die europäischen und US Politiker. Unfähig mit diesem Russenpräsidenten zu verhandeln. Waren immer unfähig, sind zur Zeit total unfähig und werden es bis zum Sankt Nimmerleinstag bleiben.",negative,0
1246,Ich muss ehrlich gestehen das ich immer wieder mich erwische wie ich vermeide gedrängt an anderen Leuten vorbei zu gehen. Ich warte lieber und halte Abstand. Und wenn das mal wie bei Konzerten nicht möglich ist schießen mir gleich die blöden Gedanken in den Kopf ob der andere krank ist was wenn ja und ob ich es denn auch jetzt habe. Eigentlich totaler Schwachsinn aber das hat der ganze Abstand Mist mit mir gemacht.,negative,0
927,Ein großes Reich Israel der Gazastreifen ist erst der Anfang. Am Ende steht der neue Tempel auf dem Tempelberg . Alles schon in trockenen Tüchern mit Trump gebracht. Schaut euch nur einmal die Gold Münze von Trump über den neuen Tempel im Internet an. Dann gehen euch vielleicht die Augen auf.😉😉🙃,negative,0
3,"Es wird in die Geschichte eingehen, dass es Südafrika ist, das sich bis ins höchste juristische Gremium für die massakrierten, vertriebenen, belagerten Palästinenser einsetzt.
Es hätte unsere Regierung sein müssen, die dafür einstehen sollte, dass so etwas ""nie wieder"" geschieht.
Aber es war Südafrika. Südafrika, das sich erst vor 29 Jahren von seiner eigenen Apartheid befreite.",neutral,1
166,"Alle wollen immer, dass Deutschland Vorreiter für andere Länder ist. Nur bei der Klimapolitik kommen dann immer alle mit ""AbEr DiE aNdErEn LäNdEr..."". Selbst wenn die anderen Länder nicht so viel wir wir machen, wissen wir, dass wir alles gegeben haben",positive,2
1072,"Eure ganze Organisation existiert nur, um den Sozialismus zu promoten. Dieses Klimading ist nur der Aufhänger, um naive Menschen zu ködern.",negative,0
1359,"Tochter hat seit Covid stechende Schmerzen im Kopf. Termin beim Neurologen gemacht.

Mein Kind scheint das ""für Kinder isses besonders mild und empowernd und so gut fürs Immunsystem"" Memo nicht aufmerksam gelesen zu haben. Müssen wir üben, für die Cholera und was noch so kommt.",negative,0
